Text,Label
"আরে বানচোদ কাঠ মোল্লা,একটা লীগ করতে হলে এগুলো করতে হয়।একটা লীগ করলে সেখান থেকে অনেক টাকা আয় হয় সরকারের।সেই টাকায় দেশ চলে। ",sadness
অতিথিদের সব দিয়ে আপ্যায়ণ করলেও নিজের পরনের লুংগি খুলে দিতে নেই। তাতে নিজেরই সন্মান নষ্ট হয়। মাত্রই কোরবানী ঈদ গেলো ,anger
সিজন ২ এর জুর দাবী জানাচ্ছি ,joy
তাবিব ভাই কে অনেক অনেক ভালোবাসি ভাই.💜💜💜 ,love
অরে ভাই কেমনে পারিস ,surprise
হেব্বি সন্দর হইছে ,joy
"আয়মান ভাইয়ের সাথে পরিচিত আছি ,,,চমক ভাইয়ের সাথে পরিচিত হয়ে ভালো হল ",joy
"এটা প্রকাশ্যে না করে,, গোপনে করলে বেশি ভাল হত না!🤬 ",sadness
একটু ভালবাসার জন্য ।আজ আমার জীবনটাই তেজপাতা করে দিলাম😭😭😭😭😭😭 ,anger
"ওরে ভাই শুধু মিন্নি নিয়ে আলোচনা বেশি হয় কেন ,,,,এসব আলোচনা না করে রিফাত পরাজী ও মিন্নি ওরা দুই জনকে ফাঁসির ব্যাবস্তা করুন তবে তারা তারি ফাঁসির ব্যাবস্তা করা হোক. আজ থেকে দুই মাস শেষ হয়ে গেল কবে যে রিফাত হত্যার সঠিক বিচার হবে,,,, ",sadness
বৃষ্টির দিনে কেন জানি একটু বেশি ভালবাসবে!!!!!! আমি যখন অফিস থেকে আসবো তুমি ভয় ভয় চোখে বলবে-চলো একটু বাইরে বেড়িয়ে আসি। আমার উত্তর এর অপেক্ষা করবে না ,love
"ওলাইকুম আসসালাম, আপনার হাসি অসাধারণ সুন্দর। ",love
তরে বুদা দিব হালার পুলা ,sadness
"সবাই সথর্কতা অবলম্বন করলে এই রকম দুর্ঘটনার হয়না,যারা আগুনে পুড়ে মারা গেছে, আল্লাহ তালা যেন তাদেরকে জান্নাতবাসী করেন,আমিন,এবং শোকাহত পরিবারের প্রতি সমবেদনা জানাচ্ছি, ",anger
এগিয়ে যাও বাংলাদেশ ,love
ভালোবাসার প্যারা আমি আর নিমুনা রে.... ,anger
কর্মী নেই ।কোন কর্মীর দায়িত্ব কিংবা খবর এরা রাখে না । কোন কর্মীর বিপদে এরা দাড়ায় না ,anger
আমাদের জাতীয় শত্রুর নাম ভারত! ,sadness
ভাইয়া তোমার সাথে একটু দেখা কোরতে চাই হতির ঝিলে ,joy
"আপনার কথার প্রমান কি, এই গুলা কি কোরআন হাদিস এ আছে? না থাকলে এই গুলা কেনো বলেন আর মানুষ ঈমান নস্ট করেন। ",sadness
বাংলাদেশ বিশ্বকাপ নেবে ,joy
আমি কি নিয়ে বাঁচবো তোমরা আমাকে বলে দাও। আমি কি নিয়ে বাঁচবো ! তুমি জান ,anger
এখানে যে গানটা গাইল যে দেহ দিলা মনটা দিলনা এইটা কি গান বাংলাদেশের মানুৃষ তাকে পছন্দ করে যারা খারাপ বলে তারা সুপার হিট আর পাগল অথর্বুজে উওর দেওয়া ভাল কারন কিছই মানুৃষ না বুঝে উওর দেই তারা তাকে উস্যাহ করে এইটা ঠিক না প্রতিবাদ জানাই এইসব গায়রকে কারা তারা সমাজকে ধব্বংশ করে দিতেছে যুবসমাজ কে ,sadness
